id,价格,评价,评价日期,票务类型,评论,
我丢里个dj,425,5,2021.09.06,华山风景名胜区（徒步登山）门票成人票,爽啊 爬七八个小时 真是爽,
匿名用户,425,3,2021.09.02,华山风景名胜区票门票（徒步登山）,自古华山一条路，景色险绝，服务一般,
小灬红，,425,2,2021.05.08,华山风景名胜区西峰索道单程票,说实话西峰索道挺长，个人恐高当天还大风，等个索道等了3个小时，一天一夜没睡又站了3小时，换谁都不爽。这次的旅行，对华山景区整体的评价在我这连及格都不及格。服务态度差，打电话里问啥语气僵硬，推皮球，当面问服务台对方玩着手机，头都不太一下，问好几句对面憋出来一句话，还驴唇不对马嘴。其次上山的路标是我长这么大见过最差劲的，距离不标没关系，最起码你写清楚啊，因为路标多走了两三个观景点（初衷不在此），总体对于华山之行，我想说仅此一次，不会推荐,
yxcmc,425,4,2021.09.04,None,开景区了吗,
楽吒闹翻天,425,5,2021.08.26,华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,漂亮的华山景色真的迷人冬天去有沙漠风情的味道……,
匿名用户,425,3,2021.06.19,华山(玉泉院西山门徒步登山)学生票,设施不错，就是坐缆车下来坐班车太远了，特别是  一号线！！！  途中有挑战，累，就看你坚持的下来不，就当锻炼身体了，建议晚上爬凉快，我们凌晨12点出发5点多才到北峰，看到了日出和云海，很美,
IEx685541346,425,2,2021.09.05,（地推）华山风景名胜区门票+西峰摆渡车+西峰单程索道+关帝庙成人票,可以，还不错，，，，，，，，，,
匿名用户,425,2,2021.08.21,华山风景名胜区（徒步登山）门票成人票,下山时各种坑，到山脚了还要另外买票做大巴（当然你也可以选择徒步） 毕竟没多远……,
cXP432384476,425,4,2021.06.01,华山风景名胜区门票+北峰上行车票成人票,可惜当时碰到大检修，都是游北峰为主有海底捞的素火锅还有零食和水送价格比较优惠就是一月的天气太冷了，南方人比较不耐寒，脚都是冰冷的，呼吸都觉得困难，没有多往上爬，很可惜。但是缆车上去看到的景色已经觉得好美。华山的猫猫很可爱，但是会抓人。,
Xiaodandanbi,425,2,2021.07.28,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,景色是好景色，千万不要把行李存在笑傲江湖下面那家店内，那里的人没素质，免费公交车，也不是那么方便，总之相对来说比较坑。也是冲着西岳华山的名声来的，以后不会再来了……,
vsc627017578,425,5,2021.09.03,华山风景名胜区成人票门票（徒步登山）,景色特别漂亮,
空岛空心29,425,4,2021.08.21,华山风景名胜区（徒步登山）门票成人票,真的是险，由于本人原因，以前脚做过手术。这次没爬到顶，只爬到了北峰，下次再接着爬,
DEi154943770,425,5,2021.08.28,华山风景名胜区（徒步登山）门票成人票,太累了，爬八九个小时才登顶。,
天惹噜。。,425,5,2021.07.22,华山景区往返直通车不限人群票（周内）,服务态度很好，景色很美，值得推荐！,
蹭吃蹭喝的小白,425,5,2021.06.02,华山风景名胜区（徒步登山）门票成人票,华山果然怪石嶙峋！爬起来也有挑战性！景区从上到下的商铺补给也挺多的，夜爬华山太有趣了！每个山峰都各有特色「长空栈道」太刺激了！我这个伪勇士绝对不敢再玩第二次了…太可怕了！！山上还有猫咪拦路抢劫，记得带足买路钱哦~哈哈哈,
小小Will鱼,425,5,2021.08.29,华山风景名胜区（徒步登山）门票成人票,环境很好，可惜没有看到日出，下次还会再来,
DEi154943770,425,5,2021.08.28,华山风景名胜区西峰单程索道票学生票,很长的索道,
eyH221057591,425,4,2021.05.06,华山风景名胜区（徒步登山）门票成人票, ,
独自前行k,425,5,2021.06.05,华山风景名胜区（徒步登山）门票成人票, ,
我想静静〇,425,5,2021.06.10,华山景区往返直通车不限人群票（周末）,无论是随车导游还是景区都非常棒   西上北下导演给的返程时间很充足   价格贵了点但是物有所值   很棒,
欧拜德,425,5,2021.08.28,华山西峰单程索道票,工作人员服务热情，很不错的一次旅游,
开摩托的狗,425,5,2021.07.09,华山风景名胜区（徒步登山）门票成人票,风景绝美，体验非凡啊，用时十小时玉泉院徒步上下山，游览四峰，回味无穷,
DBs897722802,425,5,2021.08.31,（地推）华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,总体来说不错,
irn590360492,425,5,2021.07.08,华山风景名胜区西峰索道单程票,好美，很高，玩的心惊胆跳的。建议体力不行的西上西下。,
lZW614685833,425,3,2021.07.21,华山风景名胜区西峰单程索道票成人票,很好，可惜下雨没有看见什么风景。有机会再来感受华山之险,
你家好好吃,425,5,2021.07.06,华山风景名胜区（徒步登山）门票成人票,超棒的日出！！！！,
UUt868246003,425,5,2021.04.30,华山风景名胜区门票成人票, ,
ZI阳love,425,5,2021.08.26,华山风景名胜区（徒步登山）门票成人票,对我来说，你的存在本身，就是一束光,
匿名用户,425,2,2021.08.24,（地推）华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,差差差……差【交通】【项目】【环境】,
JC9988,425,5,2021.05.21,华山风景名胜区西峰索道单程票,挺好玩的，早上从西安市区6点钟开车过去的，大概7点50左右到的吧，一天逛下来有点时间有点紧张，如果玩两天，在山上住一天，就会没那么累，而且看景区也就不会那么急了，可以慢慢看，山是真的高，特别下索道下来的时候，我全程不敢往下望,
zoS735566955,425,5,2021.08.11,华山风景名胜区西峰单程索道票成人票,强烈推荐，必玩,
EGs152231361,425,1,2021.08.21,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,整个景区没有碰到一个工作人员，山下的工作人员态度也差,
左传生,425,5,2021.07.24,华山风景名胜区-门票,很值得推荐，没有一个山和华山一样相似，个人觉得没有宣传的那样陡峭，一点也不害怕，不过还是要去爬的，不会后悔，就是很累，坐缆车就体验不到了。徒步上山体力一般般的都可以上的，就是需要的时间长点。,
wbyuyuyu,425,2,2021.08.20,(地推）华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,下雨天就别来了，什么都看不到，几千块钱看了个寂寞,
aDC486109909,425,1,2021.07.27,华山风景名胜区（徒步登山）门票成人票,上来不开门，坑人……………晚上还是不要来了,
鱼左游,425,5,2021.06.01,华山风景名胜区（徒步登山）门票成人票,晚上十点二十分开始夜爬华山的，本来打算一个人爬锻炼自己的，结果路上遇到了五个可爱的小伙伴，谢谢三位武汉的小姐姐，还有黑子和展鹿。可惜云太多了，日出效果不太好，不过还是很值得的！,
Hey们,425,3,2021.08.20,华山风景名胜区西峰单程索道票成人票,第一次来西安，第一次感觉华山与众不同，奇山峻岭。,
Hey们,425,3,2021.08.20,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,很满意的一次体验，没中不足，时间太短，没有逛完,
匿名用户,425,5,2021.06.08,华山景区往返直通车不限人群票（周内）,直通车很准时，车上药蕾导游的服务也很棒，讲解线路很清楚，服务很热情，总体体验感很不错,
简爱酸奶001,425,2,2021.07.31,华山风景名胜区（徒步登山）门票成人票,去的时候很冷，山顶快冻傻了，景区路灯比较少,
匿名用户,425,2,2021.08.04,（地推）华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,整个山上   断断续续的总是、不断闻到非常非常臭的厕所味道   路上两边草丛有垃圾   西岳风景名胜   管理有待提升,
nPV719035629,425,5,2021.08.25,华山风景名胜区（徒步登山）门票成人票,不虚此行,
gPx942520916,425,5,2021.07.07,华山景区往返直通车不限人群票（周内）,这个太合适了，非常喜欢。导游非常耐心负责，强烈推荐,
fQx920281796,425,5,2021.08.05,华山风景名胜区（徒步登山）门票成人票,回味无穷 太险了 刺激 要注意安全防范！,
ADOBT五十度灰,425,5,2021.08.25,华山风景名胜区（徒步登山）门票成人票,道阻且长,
JqL313896219,425,3,2021.08.13,华山风景名胜区票门票（徒步登山）,景色美，环境好，沿途购物方便，路徒锻炼身体，适合团建及个人游,
wb2008d,425,3,2021.08.08,华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,设施不错，就是国庆节人太多！游玩体验不好，好多项目没法去，动不动就是排队两三个小时,
gvX466249153,425,1,2021.07.10,华山风景名胜区（徒步登山）门票成人票,坑。不爬后悔。爬了更后悔。门票160。西峰索道下来140一个人。还要走一公里才出索道口。出索道不能自己打车，必须坐他们的大巴出来。20公里每个人40块。一车30多个人。累死。体验感极差。再也不会来第二次。建议大家来之前一定要慎重考虑。,
无痕泪900,425,4,2021.08.02,华山风景名胜区（徒步登山）门票成人票,设施齐全安全系数高，唯一不足服务有点跟不上，停车场服务很好语气很好，长空栈道人员素质差,
匿名用户,425,2,2021.06.25,华山风景名胜区（徒步登山）门票成人票,我去主要是夜爬，和走长空栈道，但是 哪里的工作人员服务，非常不好。在长空栈道被它们凶了好几次，是所有人都被它们凶。出来的时候我们的安全锁，自己整了半天才转开。它们不帮忙，还不让我们帮别人。长空栈道是服务最差的景点。出来的时候还说后面的队友，在拍照片给你们拉入黑名单。拍照片的都是走的快的，没有堵路，都是为了等后面的队友。,
白白昵称,425,5,2021.06.16,华山风景名胜区西峰索道单程票,去之前做了攻略，最终走了西上北下路线，西上索道超级美，而且整体下来也不累，基本的网红点都去了，早上九点去的，下午2点左右就下来了，推荐！去之前做了攻略，最终走了西上北下路线，西上索道超级美，而且整体下来也不累，基本的网红点都去了，早上九点去的，下午2点左右就下来了，推荐！,
dandan770201,425,5,2021.07.20,华山景区往返直通车不限人群票（周内）,很好，服务周到,
wnd912418713,425,2,2021.05.21,华山风景名胜区西峰索道单程票,华山的风景的确一般般，我们是从玉泉院徒步上山，游完以后时间不够，只有从西峰索道下山。西峰索道的价格比北峰索道贵了将近一半。美团上购买的价格能够便宜一点点。索道下山之后还要花40元坐摆渡车才能够到景区服务中心。华山游玩的性价比真心不高。,
