id,价格,评价,评价日期,票务类型,评论,,,,,,,,,,,,
rsW788382460,42,3,2021.10.29,颐和园旺季成人（下午场门票）,环境很好，建筑设计很有年代感，值得一游！,,,,,,,,,,,,
匿名用户,42,3,2021.10.29,颐和园旺季成人（上午场门票）,里面很大，可以逛好几个小时，天晴去最好,,,,,,,,,,,,
幻想泡沫468,42,2,2021.10.30,颐和园旺季成人（下午场门票）,好多地方都在重新修葺，封的地方太多了,,,,,,,,,,,,
匿名用户,42,4,2021.09.15,颐和园成人上午场票+紫竹院公园票+皇家御河游直达颐和园单程船票（紫竹院出发）,挺好的,,,,,,,,,,,,
baishufan0317,42,5,2021.10.15,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,好 很好 特别好,,,,,,,,,,,,
很ok的小任性,42,3,2021.07.25,颐和园旺季成人（下午场门票）,今天去颐和园赶上了一个下雨天，门票30，但是里面的景区还需要单独花钱，几个人租了一艘船，这算是最有趣的吧，可能天气炎热，又刚下过雨，人又多，体验感不是很好，但是里面的景色还是不错的，名胜古迹，还是值得一看,,,,,,,,,,,,
匿名用户,42,5,2021.10.31,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天导游讲解得很棒,,,,,,,,,,,,
霹雳火324,42,4,2021.09.17,颐和园旺季成人（上午场门票）,颐和园是真的好，大家一定要去看看啊，继续努力吧骚年！,,,,,,,,,,,,
clJ441457548,42,5,2021.10.13,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天边导， 讲的挺好的，挺详细的,,,,,,,,,,,,
rjN190020769,42,4,2021.10.30,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,阿伟服务周到，挺幽默风趣,,,,,,,,,,,,
llqb1986,42,5,2021.08.26,颐和园淡季成人下午场门票,不愧是第一皇家园林,,,,,,,,,,,,
GbF406228222,42,5,2021.10.01,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,导游很专业，强烈推荐,,,,,,,,,,,,
mYH570068809,42,3,2021.10.25,颐和园旺季成人（上午场门票）,假期带着两位母亲去的，太大了，溜达一天都转不完的,,,,,,,,,,,,
爱吃鲜菇鱼汤,42,2,2021.10.26,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,国庆节去的，就介绍了一小段，说雨很大，接下来就自己逛,,,,,,,,,,,,
噢吼吼吼吼吼哈,42,5,2021.09.12,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天的边导，讲的非常好，太喜欢了,,,,,,,,,,,,
飞hy,42,4,2021.10.12,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,全程讲解非常讲解幽默，点个赞,,,,,,,,,,,,
ZHANYAMOU,42,3,2021.10.27,颐和园旺季优惠（上午场门票）,环境很好，很大的地方，走到腿软,,,,,,,,,,,,
wj67084155,42,4,2021.05.13,颐和园旺季成人（下午场门票）,颐和园是中国清朝时期皇家园林，位于北京西郊，5A级国家景区。颐和园是以昆明湖、万寿山为基址，以杭州西湖为蓝本，汲取江南园林的设计手法而建成的一座大型山水园林，也是保存最完整的一座皇家行宫御苑，被誉为“皇家园林博物馆”，是国家重点旅游景点。1961年，颐和园被中华人民共和国国务院公布为第一批全国重点文物保护单位。颐和园原名清漪园，始建于公元1750年，时值中国最后一个封建盛世 " 康乾盛世 " 时期;1860 年的第二次鸦片战争中，清漪园被英法联军烧毁；1886年，清政府挪用海军军费等款项重修，并于两年后改名颐和园，作为慈禧太后晚年的颐养之地。从此，颐和园成为晚清最高统治者在紫禁城之外最重要的政治和外交活动中心，是中国近代历史的重要见证与诸多重大历史事件的发生地。,,,,,,,,,,,,
sJB23054550,42,5,2021.10.29,颐和园成人门票+导游讲解服务（9:00-15:00入园）,值得一去，可以转悠一天的时间,,,,,,,,,,,,
君琉璃,42,1,2021.10.09,颐和园成人上午场大门票+颐起听电子讲解（不含园中景点门票）,根本没有电子讲解，入园问工作人员说第三方不能领讲机器，要找美团领，美团也没有工作人员，打客服电话也打不进去，白瞎了,,,,,,,,,,,,
IrF430203651,42,5,2021.10.11,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天的阿红导游，非常好,,,,,,,,,,,,
匿名用户,42,5,2021.10.03,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）,超级推荐乐享天天阿红导游态度很好很可爱的一个大姐 快来找她！！！,,,,,,,,,,,,
含钰想吃好吃的,42,4,2021.10.31,颐和园旺季优惠（上午场门票）,还可以呢 哈哈哈,,,,,,,,,,,,
xxxx.61010,42,5,2021.10.27,颐和园旺季优惠（上午场门票）,颐和园很美～很大 大半天都只逛了一点 下次继续去玩～,,,,,,,,,,,,
yAf607715661,42,5,2021.10.17,颐和园旺季成人（上午场门票）,【环境】朋友们，放心冲！性价比真的很高，而且交通非常方便，大家可以来体验体验！,,,,,,,,,,,,
Vui191857416,42,4,2021.10.14,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,讲解的很详细，不错,,,,,,,,,,,,
wdj289854315,42,5,2021.10.03,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天孙导五星好评[呲牙] （给老妈买的票，老妈说玩的很开心）,,,,,,,,,,,,
李耀阳wdns,42,1,2021.10.20,颐和园旺季成人（下午场门票）,里面很多都在施工，里面虽说很大，但是走路真的很累，一天都走不完，没有个代步的自行车真不醒,,,,,,,,,,,,
PqP744296959,42,5,2021.10.15,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天下崔毅导游，敬业热情，介绍旅游景点信息专业全面，对老人游客非常耐心，点赞,,,,,,,,,,,,
Ella_wei,42,4,2021.08.26,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,谢谢崔导今天的讲解，线路设计非常好，不会走冤枉路。是一位特别热情专业的导游，怕大家热带我们在有树荫的地方听讲解。帮每位客人在最佳拍照地点照相。游览结束还给大家一一指明了返回路线。虽然时间比较短暂，但是真是不需此行,,,,,,,,,,,,
dee733846449,42,4,2021.09.27,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,讲解到位，风趣幽默，深度还原,,,,,,,,,,,,
vOv180423552,42,5,2021.07.28,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,满意今天的行程，准时见面后崔导先指引我们去卫生间之类的，然后给我们发了耳麦，带我们进去，开头到尾讲解的都很到位，看得出是位直爽的导游，下雨了担心我们坐不上船赶紧计划为我们买票，中途经典地方都帮我们挨个拍照留念，结束后还告诉我们去其他地方的路线，很热心，很棒！,,,,,,,,,,,,
许洋827,42,4,2021.06.16,颐和园旺季优惠（下午场门票）,「十七孔桥」「佛香阁」「乐寿堂」真心不错，有时间必须要来一次，感受感受古建筑的美。颐和园前身为清漪园，坐落在北京西郊与承德避暑山庄、拙政园、留园并称为中国四大名园它是以昆明湖、万寿山为基址，以杭州西湖为蓝本汲取江南园林的设计手法而建成的一座大型山水园林也是保存较完整的一座皇家行宫御苑被誉为“皇家园林博物馆”国家重点旅游景点与圆明园毗邻同为中国清朝时期皇家园林园内现存各式宫殿、园林古建7万平方米并以珍贵的文物藏品闻名于世是第一批全国重点文物保护单位。颐和园占地面积达293公顷，各种形式的宫殿园林建筑3000余间大致可分为行政、生活、游览三个部分,,,,,,,,,,,,
abM596925453,42,3,2021.10.28,颐和园成人门票+龙舟船票+导游讲解服务（9:00-15:00入园）,【环境】【交通】【项目】【餐饮】,,,,,,,,,,,,
dyP461436611,42,5,2021.10.14,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,非常棒,,,,,,,,,,,,
小凡想吃自助餐,42,5,2021.10.10,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天阿红导游很棒,,,,,,,,,,,,
小美娜娜娜娜娜,42,4,2021.06.27,颐和园旺季成人票+金牌导游深度讲解（下午场门票）,不错哦  一边走 一边听故事   感觉真的很不错   昆明湖。风轻轻拂过，湖面漾起了粼粼的波纹。太阳照向湖面，使湖面金光闪闪。长廊的柱子上。栏杆上。天板上有着古代画家的名画，还有些题诗题词和人物花草鸟兽，栩栩如生，别有一番情趣每个小间都很别致。很生动。人们在里面欣赏诗画简直是一种美的享受。看累了，还可以在长椅上，休息一下。,,,,,,,,,,,,
QcM103877145,42,5,2021.10.03,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天的孙导讲解太细致了，一边讲历史，一边讲故事，90分钟的讲解乐趣无穷,,,,,,,,,,,,
匿名用户,42,5,2021.08.25,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）,一个人来北京玩，本来说报普通票的，结果没了，买的跟团票，头一次跟着导游逛景点，体验还是很不错的，乐享天天的崔毅导游人热情耐心，讲解内容也十分专业，能够将自己带入到那古风古味的时候。,,,,,,,,,,,,
WS_L7_,42,5,2021.10.30,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,非常满意。,,,,,,,,,,,,
hKy212804022,42,5,2021.06.26,颐和园旺季成人（上午场门票）,非常荣幸，生活在中国！非常感谢我们的祖国！因为母亲刚刚离世，带父亲出来散心，老人免门票。设施和十年前一样，挺好。雨后的颐和园反而更有一番景象。坐游船到十七孔桥，即看到了不同的景色，又能让父亲少走路，强烈推荐给大家这个方式。国家对历史文化和非物质文化的保护很到位。走到哪里都是风景，只要细心品味感受就好。生活在这样的国家真的很幸福！,,,,,,,,,,,,
rWi684511881,42,5,2021.10.26,颐和园旺季优惠（下午场门票）,很好 不愧是皇家园林 风景很不错,,,,,,,,,,,,
sanyan2hao,42,5,2021.10.26,颐和园旺季成人（上午场门票）,园区太大了 风景很美 复古的优美 雅,,,,,,,,,,,,
MzK146431901,42,4,2021.10.23,颐和园门票成人票（下午场）,景区内环境优美，交通便利，好评,,,,,,,,,,,,
jKm535983664,42,5,2021.10.30,颐和园旺季优惠（上午场门票）, ,,,,,,,,,,,,
QTO821809767,42,5,2021.10.08,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天孙导讲解详细，幽默风趣，推荐,,,,,,,,,,,,
坑姐灬汐小艾,42,5,2021.10.03,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,热情幽默风趣的讲解，一路走来跟着历史故事游历，很棒！！,,,,,,,,,,,,
BIe836206604,42,5,2021.10.01,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天的孙导服务周到，讲解幽默、细致。孩子非常喜欢，五星好评！,,,,,,,,,,,,
Zxo843950146,42,5,2021.10.12,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,服务非常好。,,,,,,,,,,,,
wLp361842107,42,5,2021.07.14,颐和园旺季成人（下午场门票）, ,,,,,,,,,,,,
hHE906136769,42,5,2021.09.08,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天啊峰导游非常棒，有趣又耐心，有需要一定找他讲解哦，非常值得。,,,,,,,,,,,,
RgX609548872,42,5,2021.10.17,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,阿雷导游解说超级好，风趣幽默，每个景点讲解的很清楚，特别专业,,,,,,,,,,,,
_sina59394555145,42,4,2021.09.07,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,很不错的一次跟团经历。乐享天天导游阿峰精通佛教知识，下次再去请教一下。,,,,,,,,,,,,
pjB2580570,42,5,2021.09.27,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,哎呦不错哦  还会打电话提醒,,,,,,,,,,,,
oVK87325283,42,5,2021.10.08,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天孙导讲的非常详细哦,,,,,,,,,,,,
srE248885818,42,2,2021.10.05,颐和园旺季成人（下午场门票）,没有想象的那么好，坐船是个陷阱，好多地方都没有开放，里面的吃的贼贵，自己一定要带好干粮和水，因为太大了,,,,,,,,,,,,
安yoyo,42,4,2021.10.24,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天的李导很贴心,,,,,,,,,,,,
ahjiaming,42,5,2021.09.17,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,景色非常优美，环境不错，一路走来导游介绍的非常详细，受益匪浅。,,,,,,,,,,,,
vFI827345486,42,5,2021.10.10,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天讲的特别好,,,,,,,,,,,,
tianli0630,42,5,2021.07.13,颐和园旺季优惠（上午场门票）,运气好，阴天，逛颐和园不晒。新建宫门入口，就看到左手边是十七孔桥。横跨湖上，十七个桥洞依次排开，很是壮观。往右手边走，是万寿山，可以看到山上的佛香阁。我们一直往东门方向走，又去看了看冰心笔下的玉澜堂，看了看当年太后居住的乐寿堂。有山有水，山水相依，皇家园林，名不虚传。,,,,,,,,,,,,
hyW702037189,42,4,2021.10.26,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天阿雷服务非常棒,,,,,,,,,,,,
