id,价格,评价,评价日期,票务类型,评论,,
fly51jfgvdh,280,3,2020.09.28,三清山门票+索道上下行（金沙与双溪通用）-成人票,天气的原因，所以游玩的人很少，少到有一种我们两个人把三清山承包了的错觉。看到了很美的风景——翻腾的云海，来得快去得也快的云雾，还有偶尔飘来的一些小雨；以及耸入云端的嶙峋石山，仿佛自带光芒的远山，连绵不绝的群山，都会心生：不枉远途到此一览。我甚至在栈道上欢快地奔跳起来。他说，如果评分，三清山90分，因为体验很好，风景很好，爬着舒爽。,,
hzht6165,280,4,2021.01.16,三清山门票+索道上下行（金沙与双溪通用）成人票,方便，关键能优惠,,
cb850118,280,4,2020.11.13,三清山门票+索道上下行联票 - 60-64周岁老人票（金沙与双溪通用）, ,,
s229500352,280,5,2020.10.11,三清山门票+索道上下行（金沙与双溪通用）成人票,风景很棒，带着父母和宝宝一起自驾出游，山里空气好，风景好，就是天公不作美，下了一天的雨，冷……娃也累的直接睡了。没有上到山顶有些遗憾，但是能和家人一起出行，怎么都是最开心最幸福的，喜欢江西，到处都是美景,,
JyB345181733,280,3,2020.08.20,三清山门票+索道上下联票儿童/学生票（金沙与双溪通用）,环境不错，风景很好，拍出来的照片像画一样，可惜有山没有水，美中不足，山上很凉快，我们是从双溪索道上山的，然后沿着阳光海岸一直上山，中途很多风景，看到了巨蟒出山和女神峰，感觉有个特别像熊掌 上到山顶以后有个悬空的玻璃栈道，然后是西海岸栈道，沿着栈道一直是斜坡上下走，这一段栈道是围着山转的，走好长一段栈道，有个玻璃栈道，15块一个人，就很短的一段，西海岸没有什么风景，有个三清宫，很破旧，只看到两个道士，其中一个是女的，另外一个没有看清，沿着西海岸一直走就是下山到索道附近，由于带着小孩没有去东海岸，里面还有好多小松鼠,,
想peach吗,280,5,2021.01.10,三清山门票+索道上下行成人票,旅行愉快，值得打卡,,
fly51jfgvdh,280,4,2020.09.28,三清山门票+索道上下行（金沙与双溪通用）-成人票,在中国中东部地区，花岗岩往往形成奇绝景观。北面的泰山孤悬于华北平原，以「雄」着称；西面的华山，从渭河平原拔地而起，高峰陡崖绝壁连绵不断，「险」绝天下；中部大别山东南端的天柱山，受郯庐断裂的影响，岩体破碎不堪，形成奇特的崩积棚洞和石蛋，以「巧」立身；最有名的黄山，峰丛峻美，独享山岳至尊。,,
想peach吗,280,5,2021.01.10,三清山门票+索道上下行65周岁及以上老人票（金沙与双溪通用）,三清山很值得去,,
aBo517166637,280,3,2020.11.25,三清山门票+索道上行上饶市民专享票,非常不错，就是爬山有点累，哈哈哈哈,,
ADa620497764,280,3,2020.10.03,三清山门票+索道上下行 - 65周岁及以上老人票（金沙与双溪通用）,环境不错但是山上有很多服务点没有开，服务人员偏少，两个索道之间连摆渡车都没有只能包车！要120！很不方便，同样是5A级景区和黄山西湖相差太大！作为道教名山三清宫该修缮一下！还有开门太迟了不住在山上根本看不见日出！黄山可以！,,
匿名用户,280,3,2021.01.08,三清山门票+索道上下行成人票,门票太贵，其他的还不错。。。。。。。,,
cb850118,280,4,2020.11.13,三清山门票+索道上下行（金沙与双溪通用）成人票, ,,
匿名用户,280,3,2020.12.28,三清山门票+索道上下行（金沙与双溪通用）-成人票,还可以，就是去的那天下着雨，走路太多，膝盖疼死了，建议大家阴天别去,,
heV976879835,280,5,2020.10.04,三清山成人票,很小众的一个大景点，这是我对这个景点的第一印象。我10月1号从上海过去的。在在山上住了一夜，景色真的是美不胜收，有一点不想离去的感觉。玉山县人民也很友好，提前预定的东西到那边全部在意料之中，有机会真的想再去一次。,,
徽汰郎,280,4,2020.10.03,三清山门票+索道上下行（金沙与双溪通用）成人票,三清山景区道路很好，但弯路较多，新手司机还是要注意。景区门票全是电子票，不用取票，刷身份证即可，金沙索道上下基本不排队，随到随走。景区建设比较完善！值得推荐。,,
s229500352,280,5,2020.10.11,三清山门票+索道上下行联票 - 60-64周岁老人票（金沙与双溪通用）,风景超赞！就是超累！而且刮风下雨，体验感差了一点，带着三岁多的娃挑战爬山，简直也是在挑战自己，虽说是个体力不错的娃，但是也有一半的山路是扛着走的。但是爬到山上看到美丽的风景，值了，宝宝也超开心。还有父母，年龄大了，能带他们出来看看也都开心。,,
匿名用户,280,4,2020.10.07,三清山门票+索道上下行成人票,因有小雨的原因，雾太大了，有一大段时间都没看到风景，坚持绕大圈，基本走完全景，在西海岸云雾散开，风景很美很奇特，下午再走回金沙索道方向，重新走上一遍，才见到标志性的三清山景致，为大自然的奇峻而感叹，值得一游,,
奋斗9413fendou,280,2,2020.12.29,三清山门票+索道上下行（金沙与双溪通用）-成人票,不是想象中那么好的。美团平台是好但是有些经营商就投机取巧的。,,
IBs882109746,280,4,2021.01.07,三清山门票+索道上下浙赣成人票,好,,
见见不念,280,1,2020.11.16,三清山门票+索道上下行- 学生票, ,,
Txw158514528,280,4,2020.11.02,三清山门票+索道上下行医护人员票,真心不错c好地方，空气好，小姿浪漫，灬…下次再去,,
_sina43428862813,280,4,2021.01.01,三清山门票+索道上下行（金沙与双溪通用）成人票,很开心【环境】【交通】【项目】,,
fly51jfgvdh,280,4,2020.09.28,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山是一座怎样的山？在这不具体说了，毕竟百科都说得很清楚。但值得一说的是，三清山最先吸引我的是它的名字，这个名字感觉特别的出世，有种与世隔绝之感。然后知道，因为山上有三峰，玉京、玉华、玉虚，宛如道教玉清、上清、太清三位尊神列坐山巅而得名；最后吸引我过去的除了风景，还有它的【仙风道骨】——三清山是一座道教名山。,,
大妞77,280,4,2020.10.09,三清山门票+索道上下行（金沙与双溪通用）成人票,风景很美，服务设施也挺齐全的，坐索道上去之后爬楼梯部分大概三四十分钟吧，大部分是平缓的坡路，西海岸，阳光海岸可以看到好风景。,,
rDC897882451,280,4,2020.10.04,三清山门票+索道上行成人票,早就听说了三清山，从北京到黄山宏村玩，离三清山很近，高铁也很方便，就从黄山北坐到上饶，再从上饶高铁站坐三清山专线到三清山东部索道，一路上都是道教八卦图，道教文化很浓重，到了东部索道下面找了一个民宿住下了，那里遍地都是民宿，价格也不贵，一百块左右，第二天一早坐索道上去，上索道的价格是75块钱，大约十几分钟，走路爬山上去的话，估计得四个小时吧，我恐高，看到下面的树木山川很害怕，一般人没事，上去之后看了蟒蛇出山，东方女神，远处看，确实很像，沿着西海岸线走了大圈，到了下午四点多坐索道下山，55块钱，找了个农家乐吃得晚饭，价格实惠，很不错的体验。,,
oKW654697694,280,3,2020.12.30,三清山门票+索道上行成人票,还可以不错，风景美丽，空气好好,,
KKd997145067,280,4,2020.12.27,三清山门票+索道上下行（金沙与双溪通用）成人票,不错的体验，就是路标设置不清晰,,
misalll,280,4,2020.09.24,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山感觉门票加缆车费用还挺高的，还好有美团可以购买团票，挺划算的，而且还可以用优惠券减了几块钱，很方便，进了景区当然就是好好看看自然风光，欣赏下山水啦，感觉呼吸的空气都比城市清新些，心情也变好了，如果有假期，还是要多出来走走,,
qpA431749810,280,4,2020.12.31,三清山门票+索道上下行成人票,非常不错的旅游地方。,,
qyu648286981,280,5,2020.12.24,三清山门票+索道上下行成人票,不错是不错，就是太贵，全国同类景区算贵的,,
詹妮乖乖,280,2,2020.10.02,三清山门票+索道上下行（金沙与双溪通用）成人票,风景就绝对是非常好，整体设施也算很不错了，硬件足够牛！票价很高，一个成人250（门票+索道，不能不乘索道，没得选），下午5：30停索道，基本3点就要快速返回索道站，真心没玩多少景点，一个普通家庭一天爬个山起步价就要700了，还没玩通透。,,
匿名用户,280,4,2020.10.04,三清山门票+索道上下行（金沙与双溪通用）成人票,还不错，爬上去得花点时间，索道只到2/3的地方，风景还是蛮好的，但是上面有一个玻璃栈道有点坑旅客，大概也就100米吧，还要另外再收15元一个人，其他还好吧，自然风景为主。还是值得去的,,
ySP953114607,280,5,2020.11.13,三清山门票+索道上下行（金沙与双溪通用）成人票,人间仙境，绝对值得来看看,,
真红山猫,280,5,2020.12.25,三清山门票+索道上下浙赣成人票,不错很好玩，下次再来玩，浙江省有优,,
voH438394637,280,5,2020.12.20,三清山门票+索道上下行- 学生票,很不错的一个地方，青山绿水，生活惬意悠闲，很适合去放松心情。,,
匿名用户,280,2,2020.11.02,三清山门票+索道上下行成人票,还不错，环境不错，空气更好，天然氧吧,,
一个半柠檬心,280,5,2020.10.11,三清山风景名胜区语音导览票（不含门票）,蛮不错哦！……有大圈路线和小圈路线…大圈走7个小时，小圈走3个多小时……还是挺累哒…我们有的大圈，一线天和神女峰还不错……风景很好…,,
yRX190195570,280,2,2020.12.24,三清山门票+索道上下行成人票,可玩性不高  去的时候山顶还被封了,,
匿名用户,280,3,2020.12.21,三清山门票+索道上下联票儿童/学生票（金沙与双溪通用）,路线指示牌太少，不清晰，云里雾里，步行太远，,,
Dlj7bdhjdhdj,280,3,2020.09.19,三清山门票+索道上下行（金沙与双溪通用）-成人票,平时上班太累了，天天对着电脑，难得放假，就请假出来玩了，三清山也不是很远，开车过去的，然后发现美团价格好优惠啊，比景区门票便宜多了，而且美团上还可以用优惠券，实在是太划算了。简直棒棒哒！果然很实惠，其他游客还问我在哪里买的，这么便宜,,
fly51jfgvdh,280,4,2020.09.28,三清山门票+索道上下行（金沙与双溪通用）-成人票,我曾有幸去过三清山进行地质地貌的考察。清晨，我所在的考察队伍从南面的日上山庄向北沿阳光海岸绕到三清宫，再由三清宫从西海岸下山。一路上，我们皆为雨雾所困，三清山的峰峦、峰丛、峰林在雨雾中浓淡明灭，尤其显得雄奇莫测。,,
cjywq001,280,5,2020.10.19,三清山门票+索道上下行（金沙与双溪通用）成人票,景色好美！,,
匿名用户,280,2,2020.11.10,三清山门票+索道上下行成人票,阴天好多东西看不到，走的脚都痛了,,
Dvl217073308,280,5,2020.12.21,三清山门票+索道上下行成人票,风景很美，美极了，值得一去旅游！,,
