id,价格,评价,评价日期,票务类型,评论,
SgI307307290,418,5,2021.03.09,张家界核心景区武陵源4日成人票(张家界国家森林公园),不错，美美的,
KQA352522034,418,5,2020.12.20,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,每次都是在宣传页或是电视上看见！终于看到了真的景色！真的超级赞！这次去是和朋友们一起，感觉好好！大家一起吃吃喝喝玩玩！欣赏美景！这种感觉真的是好幸福！想去的朋友可以和朋友约起来！以后有机会肯定还要带宝宝去！,
一心如和尚,418,5,2020.10.31,张家界核心景区武陵源4日门票成人票(吴家峪入口),情深深雨蒙蒙，月朦胧鸟朦胧，2020年10月1日至10月5日下了5天雨，第一天饱览天门山，234天欣赏武陵源，第5天巡游大峡谷，天天都是雾里看花，水中望月，杨家界一步登天景色真的犹如蓬莱仙境，大自然的鬼斧神工给人心灵巨烈震撼，金鞭溪和十里画廊没有去，有点小遗憾，下次找个天气好的时候再去耍一耍。,
二硕在线营业,418,5,2020.12.26,张家界核心景区武陵源4日成人票(张家界国家森林公园),冬季门票才140，比夏天便宜一半了，还不去张家界玩吗，妙啊！,
匿名用户,418,5,2020.12.02,张家界核心景区武陵源4日门票成人票(吴家峪入口), ,
boa208288993,418,5,2020.12.13,张家界核心景区武陵源（张家界国家森林公园）4日成人票,开始刚下车时有点坑，黑车就不要打了，建议直接到景区点入住，美团购票即可，每年的11月都索道检修，刚好赶上检修，没坐上索道，亲们去的话一定呀注意天气，第一天上山看到了雾松很漂亮,
蓝色梦幻798,418,2,2020.11.20,张家界核心景区武陵源4日成人票(张家界国家森林公园),呆了4天其中3天是图片中的天气，运气很重要。门票贵强制性消费太多，捆绑消费了3个索道一个电梯一共花了500元。如果不坐，就得绕弯路走两三个小时上下山。汽车6点半就没有了，需要打值班室电话，还好是免费有车来接。呆了4天，只有第四天可以看到山完整的样貌。不怪天气，但是门票+捆绑消费太坑,
utB400985041,418,4,2020.10.22,张家界核心景区武陵源4日成人票(张家界国家森林公园),国庆节出游，时间安排的紧，只有一天时间在张家界森林公园。我们从武陵源入口进景区，先坐天子山索道，上去玩贺龙公园，然后做环保车去杨家界袁家界，师傅技术太高啦，连连超车，让我们提前享受一下九十九道拐滴赶脚，紧张刺激，把我们孩儿都给开吐啦。然后，，，就是看人看雨衣了，多姿多彩，小雨下的熬。百龙天梯一下子搜的就到山底了，又做环保车玩了十里画廊，走进去的，景色不错。总之，我们自由行，东走走西逛逛，很悠闲，很好玩。,
tzr934217319,418,5,2021.03.06,张家界核心景区武陵源四日通票成人票（地推票）,很不错的风景,
火焰冷眸,418,5,2020.09.16,张家界核心景区武陵源4日门票成人票(吴家峪入口), ,
二月鸟～鹏,418,5,2021.02.25,张家界核心景区武陵源4日成人票(张家界国家森林公园),【环境】【交通】【环境】【项目】【餐饮】好玩，特别推荐,
飘着兰花香的山林,418,2,2021.02.22,张家界核心景区武陵源4日成人票(张家界国家森林公园),景区整体形象不整洁精致，服务人员精神状态慵懒。,
wPT839096180,418,1,2021.02.22,张家界核心景区武陵源4日门票成人票(吴家峪入口),坑爹美团，票价比窗口卖的还贵，窗口只要147，美团155，果断差评,
chen晨曦666,418,1,2020.11.24,张家界核心景区武陵源4日门票成人票(吴家峪入口),说实话，这是我去过最差的一个景点，没有之一，网上炒的特别火，去了之后才发觉无语，门票根本不值这个价，去到杨家界景区，在施工，只有一个天然长城可以看，其余什么都看不见，景区也没有提前告知，也没有在主干道做提醒，真的是无语，白做索道上去了，终于知道美团上分数为什么这么低了，真的可以理解,
江lto,418,4,2021.02.24,张家界核心景区武陵源4日门票成人票(吴家峪入口),就是没选好日子，山上都是白雾什么也看不到,
匿名用户,418,2,2021.02.25,张家界核心景区武陵源4日门票成人票(吴家峪入口),门票有点贵，感觉一般般！！！！！,
匿名用户,418,1,2021.02.18,张家界核心景区武陵源4日门票成人票(吴家峪入口),我再也不会去湖南玩了，打车坑得很，旅游景点的服务人员态度也很差。,
vEC896200293,418,1,2021.02.24,张家界核心景区武陵源4日成人票(张家界国家森林公园),为什么不可以退款？我根本没去，为什么不可以退一部分，太过分了。,
PCr254777694,418,5,2020.10.29,张家界核心景区武陵源4日成人票(张家界国家森林公园),第二次来了，张家界变化太大了，比4年前好太多了，外面的旅游服务业蓬勃发展啊，爬山累了还有洗脚按摩的店，可以去的，大约50一位，但是要和捏脸的服务人员说好不用药水（30元，趁你不注意就喷你腿上），不过这药是真的有效，大家可以提前说，和她们讲讲价，武陵源旅店入口那边有个“千寻平价超市”，黑外地游客，改价格。外面晚上会有烧烤摊，价格贵，有的串是坏掉的，购买的时候注意些。,
隔籬鄰舍阿隻儂,418,1,2020.11.27,张家界核心景区武陵源（张家界国家森林公园）4日成人票,冬季特别是连日下雨，建议不要去张家界旅行。四日折腾在张家界森林公园，只有第三日是阴天，袁家界还看得清。当日从袁家界过杨家界，又是白茫茫一片。第一日上袁家界，第二日上黄石寨，第四日上天子山，全看一片茫茫。本来计划好行程的，全让老天给打乱了。走了许多重复的路，花了很多钱却看不到盼望已久的美景。天门山也不去了。,
Buj464397580,418,4,2021.01.07,张家界核心景区武陵源4日成人票(张家界国家森林公园),景区很不错，风景优美，值得来一趟。但是唯一不行的是千万不要相信打车的司机给你推荐的什么服务点，不然被坑的不要不要的…,
PVU132009952,418,4,2020.12.12,张家界核心景区武陵源4日门票成人票(吴家峪入口),可惜了假期有限不能多待两天，只去了两天就逛完了，有点赶，真的，有四天的门票，一定能逛完！！,
voj490318607,418,3,2020.10.10,张家界核心景区武陵源4日成人票(张家界国家森林公园), ,
匿名用户,418,4,2021.02.23,张家界核心景区（武陵源）4日成人票,不错的旅行，值得,
UGX808802073,418,2,2021.01.06,张家界核心景区武陵源成人票+环保车票（4日票）,在这里提醒大家，去武陵源打车，司机把你带去咨询什么的，切记不要上当，会给你推销结伴行什么的，其实就是个中介，把你骗去跟团，团跟了，后面还要交钱，反正骗得你够呛，我们一个人一共被骗了480+590，建议大家不要美团买票，去现场买，淡季的话贵不了几十块,
IWz278368685,418,5,2020.10.08,张家界核心景区武陵源（张家界国家森林公园）4日成人票,十一黄金周和儿子一起游玩了武陵源景区，游玩的时候正好赶上下雨，云雾缭绕，仙气重重，奇峰秀水于满山云雾中隐隐若现，别有一番滋味，美不胜收……行程：第一天：从武陵源标志门进入景区，做环保车至天子山，从天子山下站坐索道上山浏览山上景区，天子山--杨家界--袁家界--百龙天梯，从百龙天梯坐观光电梯下山；第二天：从武陵源标志门进入景区，坐环保车至十里画廊，坐小火车浏览十里画廊，然后做环保车至水绕四门，徒步游玩金鞭溪，一路与猴子相伴，最后游玩黄石寨。强烈推荐游玩。,
youzhidog,418,5,2021.01.03,张家界核心景区武陵源4日票+2选1表演票（成人票）,冬天的张家界竟如此美丽，值得一行,
丶自律的哥斯拉丶,418,3,2021.02.17,张家界核心景区武陵源4日成人票(张家界国家森林公园),「袁家界」【环境】【交通】【项目】【项目】【项目】,
brV432816181,418,3,2020.09.26,张家界核心景区武陵源4日门票成人票(吴家峪入口),这个景点没有天门山好玩，比较一般。设施不完善，美团不给换票，景区也没提供完善的攻略路线给游客选择。如果做好攻略一天就能玩完。比较坑钱。上山必须坐索道或者百龙天梯，所以务必做好攻略，建议从天门山索道上去，然后在山顶上的天子山御笔峰，袁家界都玩完。天子山去袁家界张家界的山路值得体验。再下山玩。万一一天玩不结束。第二天一早来玩山下。这样不需要多花索道或电梯费上山。杨家界在维修进不去。山顶上和山顶下公交车特别多。时间不长。但还是要规划好。不走回头路。才能一天玩完。有意思的就是猴子，猴子会抢方便袋零食。自然长城好看。还有天子山索道。百里长廊没意思无聊。,
木可予,418,5,2020.10.25,张家界核心景区武陵源4日门票成人票(吴家峪入口),张家界的确很美，去一次肯定是不尽兴的，再说了这次去张家界正好下雨，许多景色没有领略到，当然雨天的张家界有雨中的味道，朦胧中如仙境一般的山峦，让你感觉似乎在仙境之中，武陵源是张家界主要景区，张家界的标志就在武陵源门口，此处值得推荐。很可惜这次美团网上买的门票，检票处无法通过，最后让我多花了八元钱，售票处的工作人员告诉我可以让网站退款，可我找不到如何申诉，客服机器人让人更糟心……,
匿名用户,418,2,2021.02.14,张家界核心景区（武陵源）4日成人票,还行，风景还行，走路累死人，索道票太贵了,
xxK870523578,418,3,2021.02.15,张家界核心景区武陵源4日门票成人票(吴家峪入口),建议爬完全程才能领会十字画廊的美丽,
开心闲适,418,4,2021.02.19,张家界核心景区武陵源四日通票成人票（地推票）,很好,
开心闲适,418,4,2021.02.19,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,好好,
dageee898,418,4,2021.02.09,张家界核心景区武陵源4日成人票(张家界国家森林公园),第二次去张家界武陵源森林公园，适合带家人一起,
kalenfjj,418,5,2020.10.21,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,超级超级棒的一次旅程……张家界武陵源风景名胜区真的是很美很特别很漂亮的一个地方啊，我们去的时候一次性看完了秋景与冬景，规划很好，管理很好，坐车很方便，地方很大，司机人很好，景色美不胜收，细细玩耍的话可以玩好几天不重复的，真的是太妙了，太棒的一次旅程,
